"condName","belief_avg","WEPT_max","policy_avg","MacArthur_SES","Share","country","Gender","Age","Education.2","Politics2_1","Politics2_9","Income"
"NegativeEmotions",90.25,8,80.4444444444444,4,2,"poland",1,44,2,52,53,2
"Control",39.75,0,74,3,1,"poland",2,22,2,64,55,1
"DynamicNorm",69.5,0,76.3333333333333,7,0,"poland",2,31,2,52,53,2
"CollectAction",45,8,54.1111111111111,5,2,"poland",1,50,2,100,100,3
"FutureSelfCont",85.25,8,75.8888888888889,5,0,"poland",1,66,2,41,82,3
"BindingMoral",86.25,8,62.6666666666667,5,0,"poland",2,22,2,33,41,3
"PluralIgnorance",40.25,2,38.8888888888889,4,0,"poland",2,27,2,36,54,9
"FutureSelfCont",96.75,8,86.5555555555556,7,2,"poland",1,63,2,81,81,2
"SystemJust",74.25,1,71.5555555555556,8,1,"poland",1,22,3,67,65,3
"Identity-Social-Norms-Intervention",67.75,8,67.3333333333333,5,0,"poland",2,63,2,61,51,1
"SystemJust",100,8,38.6666666666667,2,2,"poland",2,19,2,10,10,9
"Letter2Future",65.25,8,47.7777777777778,7,1,"poland",1,32,3,51,62,3
"BindingMoral",72.5,1,63.1111111111111,4,0,"poland",2,19,3,55,100,3
"PluralIgnorance",99.5,8,53.4444444444444,6,1,"poland",2,41,5,61,NA,8
"PluralIgnorance",100,8,67,6,0,"poland",1,22,2,90,100,2
"DynamicNorm",70.25,8,71,5,0,"poland",1,50,2,61,63,2
"Control",100,8,82.2222222222222,4,1,"poland",1,35,2,10,30,9
"FutureSelfCont",100,8,80.8888888888889,7,1,"poland",2,25,4,26,31,9
"SciConsens",64.25,8,49.4444444444444,5,0,"poland",2,39,2,74,50,1
"SciConsens",71.75,1,45.4444444444444,1,0,"poland",2,20,2,NA,NA,1
"Control",62.75,2,72.4444444444444,5,2,"poland",2,30,2,56,54,2
"NegativeEmotions",87.75,8,64.4444444444444,6,1,"poland",1,48,3,73,74,2
"BindingMoral",56.5,8,76.2222222222222,5,0,"poland",2,48,2,57,57,1
"Control",93.75,8,70.8888888888889,2,0,"poland",2,24,2,11,12,1
"Control",93.25,2,55.5555555555556,6,0,"poland",1,23,2,70,80,9
"CollectAction",76.75,2,74.6666666666667,6,0,"poland",2,31,2,58,55,2
"PsychDistance",100,8,56.8888888888889,6,0,"poland",2,28,2,52,50,3
"NegativeEmotions",86.25,8,72,5,1,"poland",2,41,1,NA,53,1
"NegativeEmotions",77.75,8,84.8888888888889,6,1,"poland",1,34,2,50,51,1
"DynamicNorm",81.5,8,72.4444444444444,6,1,"poland",1,60,2,50,6,3
"FutureSelfCont",78.5,4,47.8888888888889,3,2,"poland",1,52,2,78,76,2
"Identity-Social-Norms-Intervention",97.25,8,51.5555555555556,2,0,"poland",1,45,2,26,18,1
"SystemJust",49.5,4,50,5,0,"poland",1,21,2,54,52,2
"Identity-Social-Norms-Intervention",84.25,8,29.2222222222222,6,0,"poland",2,63,2,70,70,4
"PluralIgnorance",39.5,8,37.1111111111111,6,0,"poland",2,25,2,NA,NA,1
"PsychDistance",1,8,41,3,0,"poland",2,60,2,10,10,1
"BindingMoral",6.75,0,44.4444444444444,5,0,"poland",2,33,5,NA,NA,9
"PsychDistance",75,1,41,3,0,"poland",2,29,2,57,55,1
"DynamicNorm",100,8,48.8888888888889,7,0,"poland",2,22,2,50,50,9
"SystemJust",66.5,8,60.3333333333333,6,0,"poland",2,19,2,60,59,6
"SystemJust",67.75,8,57.2222222222222,6,0,"poland",2,48,2,51,51,9
"Letter2Future",48.25,8,36.6666666666667,4,0,"poland",1,22,3,48,47,5
"Control",5.75,8,2.55555555555556,4,2,"poland",2,64,2,25,16,1
"CollectAction",100,8,100,5,2,"poland",1,49,2,1,1,3
"SciConsens",100,8,62.1111111111111,4,1,"poland",2,27,2,51,75,1
"BindingMoral",63,8,73.6666666666667,6,2,"poland",1,47,2,27,84,3
"PluralIgnorance",98.75,8,83.2222222222222,4,0,"poland",1,49,2,NA,NA,3
"Control",100,8,13.3333333333333,2,1,"poland",2,61,2,NA,NA,1
"PluralIgnorance",89.5,0,77.7777777777778,6,0,"poland",2,26,2,38,49,9
"SciConsens",61.25,0,57.1111111111111,6,0,"poland",2,47,2,54,50,3
"SystemJust",100,0,66.5555555555556,1,2,"poland",1,38,1,50,51,9
"CollectAction",72,8,48.3333333333333,5,0,"poland",1,48,2,18,11,3
"FutureSelfCont",77.5,8,100,6,1,"poland",1,40,3,50,50,1
"Control",98.25,0,83.3333333333333,5,2,"poland",1,39,4,NA,NA,9
"Identity-Social-Norms-Intervention",92,3,79.1111111111111,6,2,"poland",2,18,2,30,31,9
"BindingMoral",100,8,89.5555555555556,5,0,"poland",2,18,2,11,29,2
"FutureSelfCont",100,8,49.4444444444444,5,0,"poland",2,54,2,1,1,1
"SciConsens",100,8,98.5555555555556,5,2,"poland",2,51,2,15,21,3
"SystemJust",81,4,55.7777777777778,6,0,"poland",2,18,3,62,NA,9
"PsychDistance",84.5,8,59.1111111111111,5,1,"poland",2,39,1,46,35,1
"DynamicNorm",84.5,7,84,6,1,"poland",2,55,2,NA,NA,1
"Identity-Social-Norms-Intervention",83.5,8,84.6666666666667,3,2,"poland",1,64,2,NA,NA,1
"CollectAction",48,8,69,3,1,"poland",2,20,1,88,99,3
"PluralIgnorance",100,2,81,5,0,"poland",2,20,2,10,9,9
"Letter2Future",72.25,8,24.7777777777778,2,2,"poland",2,52,5,99,22,1
"NegativeEmotions",91.25,0,56.2222222222222,4,2,"poland",2,23,3,NA,NA,1
"SciConsens",48.5,3,48.2222222222222,5,0,"poland",2,44,2,48,52,1
"Identity-Social-Norms-Intervention",94.5,8,85.5555555555556,6,1,"poland",2,63,2,100,78,1
"DynamicNorm",96.5,8,80.1111111111111,4,1,"poland",2,22,3,14,17,3
"PsychDistance",100,8,87.2222222222222,4,1,"poland",2,23,3,54,50,2
"SystemJust",100,8,91.3333333333333,9,2,"poland",2,18,2,52,71,5
"CollectAction",97,8,91,6,2,"poland",1,47,2,25,36,3
"PluralIgnorance",69.75,8,48,4,2,"poland",1,38,2,19,23,2
"DynamicNorm",77.5,2,61,5,2,"poland",2,23,2,1,24,1
"NegativeEmotions",2.5,0,44.4444444444444,6,0,"poland",1,66,2,NA,NA,1
"DynamicNorm",75,7,66.6666666666667,3,2,"poland",1,51,2,72,71,1
"Identity-Social-Norms-Intervention",64.5,0,61.5555555555556,6,0,"poland",2,37,2,72,80,3
"FutureSelfCont",94.25,8,83.6666666666667,2,2,"poland",2,50,2,53,50,1
"Letter2Future",100,8,100,5,2,"poland",1,65,2,1,1,2
"PsychDistance",59.75,0,76.2222222222222,8,0,"poland",2,26,3,NA,NA,9
"SystemJust",86,8,71.7777777777778,3,2,"poland",2,56,2,81,59,1
"Control",100,8,74.8888888888889,3,1,"poland",2,51,2,42,33,1
"BindingMoral",87.75,8,87.6666666666667,4,1,"poland",1,68,2,5,5,2
"PluralIgnorance",35,8,37.7777777777778,5,2,"poland",2,37,2,46,49,1
"SciConsens",29.75,0,0.333333333333333,6,0,"poland",2,47,2,100,49,4
"CollectAction",69,8,56.4444444444444,5,0,"poland",2,29,2,NA,NA,9
"BindingMoral",64.75,8,62,7,0,"poland",2,30,2,NA,NA,3
"Identity-Social-Norms-Intervention",46.5,8,54.6666666666667,4,2,"poland",2,41,2,44,42,3
"Letter2Future",46.75,8,50.3333333333333,7,1,"poland",2,24,3,2,3,9
"DynamicNorm",42.25,8,29.1111111111111,5,0,"poland",1,42,2,NA,NA,3
"NegativeEmotions",56.75,3,62.1111111111111,3,0,"poland",2,65,1,56,49,1
"SystemJust",85.25,8,88.8888888888889,4,1,"poland",1,36,2,57,51,3
"SystemJust",72,8,62.5555555555556,6,2,"poland",1,43,2,52,45,2
"Control",100,8,77.6666666666667,5,2,"poland",1,54,2,51,38,2
"Identity-Social-Norms-Intervention",17.25,0,5.22222222222222,7,0,"poland",1,49,2,99,69,3
"BindingMoral",100,8,71.8888888888889,6,2,"poland",2,39,2,62,62,1
"DynamicNorm",71.5,8,69.1111111111111,2,2,"poland",1,50,2,NA,NA,2
"Letter2Future",89.5,0,85,8,0,"poland",2,36,3,NA,NA,1
"DynamicNorm",100,1,57.4444444444444,5,0,"poland",2,44,2,8,11,1
"NegativeEmotions",86.5,8,66.4444444444444,4,0,"poland",1,50,1,NA,NA,1
"CollectAction",100,8,100,6,1,"poland",2,36,4,49,51,9
"PluralIgnorance",54.25,8,58.5555555555556,4,0,"poland",2,NA,3,88,93,1
"PluralIgnorance",83.5,8,68.7777777777778,7,1,"poland",1,28,2,38,21,2
"BindingMoral",66,0,51,5,0,"poland",2,27,4,61,NA,2
"BindingMoral",83.75,8,92.3333333333333,3,0,"poland",1,55,2,98,98,1
"CollectAction",56,8,72,5,0,"poland",2,32,2,51,52,1
"Letter2Future",61.25,0,58.1111111111111,4,0,"poland",2,30,2,50,52,2
"SciConsens",31.75,8,67.6666666666667,6,2,"poland",2,27,2,55,53,9
"NegativeEmotions",42.75,8,52.6666666666667,3,2,"poland",2,42,3,49,50,9
"PsychDistance",30.5,0,24,4,2,"poland",2,22,3,NA,NA,2
"BindingMoral",79.5,8,79.3333333333333,5,0,"poland",2,35,2,55,53,2
"SciConsens",90,2,72.5555555555556,6,0,"poland",2,20,2,NA,NA,9
"Identity-Social-Norms-Intervention",93.25,8,86.6666666666667,5,1,"poland",2,50,2,74,66,3
"NegativeEmotions",78.75,0,34.4444444444444,5,NA,"poland",2,25,2,NA,NA,2
"NegativeEmotions",100,8,79.2222222222222,2,2,"poland",1,40,2,12,12,1
"DynamicNorm",66.25,8,83,7,2,"poland",1,59,2,100,100,2
"SystemJust",68,8,51.1111111111111,4,0,"poland",2,25,2,NA,NA,9
"NegativeEmotions",77.25,8,65.3333333333333,5,0,"poland",2,47,2,51,51,3
"CollectAction",100,8,100,10,1,"poland",2,54,2,100,100,3
"PsychDistance",49.25,2,24.7777777777778,2,2,"poland",1,44,2,47,2,3
"Identity-Social-Norms-Intervention",94.75,8,50.1111111111111,4,0,"poland",2,47,2,2,2,2
"PluralIgnorance",81.5,8,56.4444444444444,6,2,"poland",1,76,2,51,40,2
"SystemJust",86.75,8,71.3333333333333,6,2,"poland",1,68,2,51,50,1
"SciConsens",81.25,0,14.8888888888889,5,0,"poland",2,45,2,NA,NA,9
"SystemJust",100,8,67.1111111111111,5,2,"poland",2,18,3,44,NA,1
"PsychDistance",63,8,46,2,0,"poland",1,39,2,65,51,1
"Control",99.25,8,76.3333333333333,7,0,"poland",1,28,2,60,65,4
"PluralIgnorance",48,0,83,2,2,"poland",1,64,4,NA,NA,1
"SystemJust",96.75,8,62,5,0,"poland",2,35,2,47,49,2
"CollectAction",5.5,0,22.6666666666667,1,0,"poland",1,62,1,12,19,1
"DynamicNorm",100,8,95.1111111111111,6,2,"poland",1,72,2,8,16,2
"Control",54.75,8,59.1111111111111,7,2,"poland",2,42,2,54,51,9
"DynamicNorm",90.75,8,83,6,0,"poland",1,37,3,47,50,2
"CollectAction",81,0,60.5555555555556,5,2,"poland",1,44,2,49,88,3
"Letter2Future",49.5,1,41.2222222222222,5,1,"poland",2,26,3,15,18,2
"PsychDistance",100,8,83.6666666666667,3,0,"poland",2,44,2,54,55,3
"FutureSelfCont",64.5,1,62.3333333333333,5,0,"poland",1,34,2,52,50,7
"Letter2Future",94.25,8,69.3333333333333,3,0,"poland",2,72,2,49,43,1
"SciConsens",61.75,2,58.8888888888889,4,0,"poland",1,25,2,71,61,2
"BindingMoral",88.25,8,74.5555555555556,5,0,"poland",2,59,1,NA,NA,1
"PluralIgnorance",84.75,7,75.7777777777778,5,2,"poland",1,46,2,58,41,3
"SystemJust",99,8,57.3333333333333,4,0,"poland",2,26,2,NA,NA,2
"PsychDistance",74.25,8,66,7,0,"poland",1,48,2,66,51,9
"NegativeEmotions",61.75,8,39.1111111111111,6,2,"poland",2,41,3,10,60,4
"CollectAction",100,0,68.6666666666667,4,2,"poland",2,26,3,6,7,9
"Identity-Social-Norms-Intervention",82.5,8,69.2222222222222,6,1,"poland",1,67,2,81,87,2
"Identity-Social-Norms-Intervention",0,0,56.6666666666667,3,0,"poland",1,75,2,100,100,1
"PsychDistance",100,4,90.3333333333333,4,0,"poland",2,23,2,63,11,2
"Letter2Future",100,8,53.3333333333333,2,0,"poland",2,48,2,2,2,2
"SystemJust",87.5,8,75.5555555555556,3,2,"poland",2,31,2,27,25,1
"SciConsens",77.75,8,58.7777777777778,6,2,"poland",1,71,2,48,49,2
"PluralIgnorance",57,8,60.6666666666667,4,1,"poland",1,66,1,57,55,2
"DynamicNorm",57,8,61.7777777777778,2,2,"poland",2,29,2,58,55,1
"DynamicNorm",100,8,100,5,1,"poland",1,75,2,60,61,2
"Control",100,8,89.5555555555556,5,1,"poland",1,64,2,32,37,2
"Control",55.25,8,36.2222222222222,7,1,"poland",2,46,2,92,99,1
"SciConsens",2.25,8,94.3333333333333,6,2,"poland",1,65,2,14,19,2
"Control",18,8,20,6,0,"poland",2,52,2,1,2,1
"FutureSelfCont",95.75,3,74.3333333333333,4,0,"poland",2,32,5,52,52,9
"FutureSelfCont",92.25,8,10.8888888888889,1,0,"poland",1,29,2,52,51,9
"DynamicNorm",73.5,8,78.8888888888889,2,2,"poland",1,56,2,100,100,1
"FutureSelfCont",77.5,8,63.3333333333333,6,2,"poland",1,71,2,54,60,2
"DynamicNorm",84,8,78.4444444444444,7,0,"poland",1,19,3,12,20,3
"BindingMoral",75.25,8,46.3333333333333,5,2,"poland",1,41,2,49,NA,3
"Letter2Future",47.5,8,62.4444444444444,4,0,"poland",2,23,3,NA,NA,1
"BindingMoral",87,8,86.6666666666667,7,1,"poland",1,50,3,50,50,2
"NegativeEmotions",35,0,45.7777777777778,5,2,"poland",2,19,2,40,18,1
"FutureSelfCont",39.25,0,37.4444444444444,7,0,"poland",1,64,2,81,87,2
"SystemJust",93.75,8,99.6666666666667,6,1,"poland",2,61,2,40,41,1
"Identity-Social-Norms-Intervention",84,8,70.2222222222222,3,0,"poland",1,51,3,18,50,2
"PluralIgnorance",84.5,8,87.1111111111111,5,1,"poland",1,45,2,77,60,3
"SystemJust",73.25,8,76.8888888888889,5,0,"poland",2,40,3,52,51,1
"Control",99,8,76.8888888888889,6,0,"poland",1,59,2,52,52,3
"PluralIgnorance",57.5,8,49.1111111111111,7,0,"poland",2,43,2,71,41,9
"CollectAction",1,0,24.4444444444444,5,0,"poland",1,47,3,100,95,2
"PsychDistance",98.5,8,73.5555555555556,2,2,"poland",2,67,2,98,98,2
"Control",71.75,1,55.5555555555556,7,0,"poland",1,19,2,50,39,9
"NegativeEmotions",100,0,58.4444444444444,5,0,"poland",1,18,2,2,2,9
"BindingMoral",5,8,38.8888888888889,5,2,"poland",1,50,2,2,2,9
"DynamicNorm",82,0,65.1111111111111,5,0,"poland",1,49,3,49,51,1
"SystemJust",73.25,1,67.3333333333333,9,0,"poland",2,49,3,38,13,5
"SciConsens",100,8,76.1111111111111,6,0,"poland",1,51,2,NA,NA,4
"PluralIgnorance",100,8,83.5555555555556,4,0,"poland",2,35,2,70,52,1
"Identity-Social-Norms-Intervention",39.75,8,75.2222222222222,3,0,"poland",2,46,2,3,4,1
"Letter2Future",100,3,66.6666666666667,4,2,"poland",1,50,2,49,NA,4
"CollectAction",95.25,8,91.8888888888889,4,2,"poland",1,28,2,27,29,1
"FutureSelfCont",97.5,1,93.4444444444444,7,2,"poland",1,41,2,13,12,3
"SciConsens",23,6,49.4444444444444,7,0,"poland",2,21,2,48,2,9
"FutureSelfCont",69.75,8,45.5555555555556,3,1,"poland",1,55,2,51,50,1
"PluralIgnorance",99.25,1,65,6,0,"poland",2,18,2,12,NA,9
"BindingMoral",95.75,0,77.4444444444444,4,1,"poland",2,48,2,1,1,1
"BindingMoral",98,8,56.4444444444444,5,0,"poland",2,50,4,NA,NA,3
"PluralIgnorance",75,0,77.6666666666667,3,1,"poland",1,48,2,NA,NA,1
"SystemJust",100,8,55.7777777777778,6,2,"poland",1,53,2,51,51,4
"Control",88.5,0,61.3333333333333,5,0,"poland",1,33,2,71,51,1
"Letter2Future",98.75,8,82.4444444444444,4,1,"poland",2,66,3,61,50,1
"NegativeEmotions",61.25,1,57.2222222222222,7,2,"poland",2,26,3,67,42,1
"CollectAction",71.75,1,78.3333333333333,6,0,"poland",1,22,3,59,65,9
"Letter2Future",14.75,7,34.5555555555556,7,2,"poland",2,60,2,100,100,9
"NegativeEmotions",75.25,8,61.2222222222222,3,2,"poland",1,48,2,NA,50,3
"PsychDistance",60.25,0,39.3333333333333,6,0,"poland",1,51,4,61,41,3
"SystemJust",72.5,1,58.5555555555556,5,0,"poland",1,33,2,74,30,2
"SciConsens",72.75,0,66.6666666666667,4,0,"poland",2,63,2,100,12,9
"Identity-Social-Norms-Intervention",100,8,84,5,0,"poland",2,63,2,30,50,3
"PsychDistance",63.25,1,55.3333333333333,6,0,"poland",2,32,4,48,50,2
"SciConsens",22.25,8,5.55555555555556,8,0,"poland",2,50,2,87,100,3
"DynamicNorm",100,0,97.7777777777778,6,0,"poland",2,43,3,NA,NA,9
"DynamicNorm",62.5,8,47.3333333333333,2,0,"poland",2,69,2,52,51,1
"PluralIgnorance",90.25,8,74.6666666666667,5,2,"poland",2,51,2,51,50,2
"Letter2Future",77.75,1,62.1111111111111,4,2,"poland",2,38,2,57,53,2
"SystemJust",59.5,8,52.3333333333333,6,2,"poland",1,59,2,51,40,9
"NegativeEmotions",80.25,8,71.8888888888889,7,2,"poland",1,73,2,65,59,3
"PsychDistance",45.5,0,39.5555555555556,4,0,"poland",1,56,2,77,66,2
"CollectAction",91,8,79.8888888888889,7,2,"poland",2,54,2,47,47,3
"BindingMoral",47.5,1,48.8888888888889,6,2,"poland",1,19,3,51,51,4
"SystemJust",98.25,8,70,5,0,"poland",1,52,2,28,30,9
"NegativeEmotions",100,8,63.6666666666667,4,0,"poland",2,40,2,51,53,3
"DynamicNorm",31,0,44.4444444444444,5,1,"poland",2,38,2,NA,NA,9
"PluralIgnorance",100,1,89.1111111111111,5,0,"poland",2,34,2,68,66,1
"Letter2Future",65,2,56.5555555555556,2,0,"poland",2,29,2,NA,NA,1
"PsychDistance",3,1,55.8888888888889,3,0,"poland",1,61,2,100,100,1
"BindingMoral",12.25,8,37.3333333333333,9,1,"poland",2,26,1,62,43,1
"SciConsens",80.25,8,78,5,2,"poland",2,21,2,87,10,1
"PluralIgnorance",86.5,5,80.1111111111111,7,0,"poland",1,62,2,56,57,9
"FutureSelfCont",61.75,4,69.6666666666667,4,1,"poland",2,53,2,52,51,1
"BindingMoral",58.5,0,62.8888888888889,6,2,"poland",1,37,2,83,85,3
"SciConsens",87.75,8,79.2222222222222,6,2,"poland",1,40,2,50,85,2
"SciConsens",100,8,88,5,1,"poland",2,22,3,2,18,3
"FutureSelfCont",93.5,8,86.6666666666667,7,1,"poland",2,50,2,61,56,2
"Letter2Future",100,3,46.2222222222222,3,2,"poland",2,51,2,NA,NA,1
"NegativeEmotions",98,8,95.3333333333333,5,2,"poland",2,22,2,34,51,1
"Letter2Future",85.5,8,69.7777777777778,8,1,"poland",2,18,2,10,11,9
"SciConsens",50,8,66.4444444444444,2,2,"poland",2,42,3,50,1,2
"DynamicNorm",99.75,8,91.1111111111111,5,0,"poland",1,55,2,99,53,4
"PluralIgnorance",83,8,70.8888888888889,4,1,"poland",2,25,2,NA,NA,9
"Identity-Social-Norms-Intervention",14.25,2,64.3333333333333,5,0,"poland",1,48,2,76,91,4
"FutureSelfCont",70.25,8,49.8888888888889,7,2,"poland",1,33,4,67,89,3
"Identity-Social-Norms-Intervention",92.25,2,59.6666666666667,7,1,"poland",2,21,2,22,32,4
"NegativeEmotions",44.75,2,50.3333333333333,7,0,"poland",2,19,3,57,65,5
"FutureSelfCont",100,3,70.4444444444444,2,1,"poland",1,65,2,58,51,1
"SystemJust",99,0,95.1111111111111,4,1,"poland",2,37,2,51,50,1
"DynamicNorm",87,0,46,6,0,"poland",2,21,2,49,49,2
"PsychDistance",86.25,8,72.6666666666667,5,2,"poland",2,45,2,52,51,9
"PluralIgnorance",96.25,8,77.2222222222222,6,2,"poland",2,21,2,50,50,9
"Control",81.5,8,64.6666666666667,7,0,"poland",1,49,2,78,85,3
"Identity-Social-Norms-Intervention",66.5,3,0,8,2,"poland",2,20,5,NA,NA,9
"FutureSelfCont",28.25,2,40.5555555555556,3,0,"poland",1,48,2,91,70,1
"CollectAction",99.75,8,100,6,1,"poland",2,69,2,100,99,1
"DynamicNorm",91.5,8,60,6,2,"poland",1,51,2,67,69,3
"FutureSelfCont",0,0,34,6,0,"poland",2,53,5,NA,NA,9
"Control",54.75,8,55.1111111111111,6,0,"poland",1,48,3,49,54,3
"Identity-Social-Norms-Intervention",81,0,55.2222222222222,7,2,"poland",2,18,2,36,39,1
"PsychDistance",94.5,8,66.6666666666667,5,2,"poland",1,33,2,NA,NA,3
"NegativeEmotions",6.75,1,6,1,0,"poland",1,24,1,10,8,1
"Letter2Future",94.25,8,63.1111111111111,8,0,"poland",2,42,2,48,2,7
"CollectAction",64,8,53,4,2,"poland",2,44,2,58,52,1
"BindingMoral",67.75,8,71.1111111111111,3,0,"poland",2,68,2,25,56,1
"BindingMoral",79.75,0,72.6666666666667,6,2,"poland",2,27,2,47,53,1
"SciConsens",41.75,8,78.6666666666667,10,0,"poland",1,31,3,49,49,4
"NegativeEmotions",98.75,5,81.5555555555556,5,1,"poland",1,63,2,67,81,1
"DynamicNorm",100,8,95.4444444444444,3,0,"poland",2,33,2,44,42,1
"Identity-Social-Norms-Intervention",4,8,0,6,0,"poland",1,53,2,NA,51,9
"SystemJust",61.5,8,62,5,1,"poland",2,59,2,79,71,2
"SciConsens",95.25,2,92.4444444444444,5,0,"poland",2,43,3,50,51,9
"PsychDistance",81,8,78.4444444444444,5,0,"poland",2,50,5,58,56,2
"Letter2Future",1.25,0,32,3,0,"poland",1,47,2,72,9,2
"FutureSelfCont",91.25,8,76.6666666666667,4,1,"poland",2,65,2,5,46,2
"PsychDistance",20.5,8,26.7777777777778,3,2,"poland",2,43,2,16,19,9
"DynamicNorm",94.5,0,36.1111111111111,4,0,"poland",2,20,2,NA,NA,1
"CollectAction",74,8,74.3333333333333,7,0,"poland",2,56,5,54,56,9
"NegativeEmotions",54.25,2,60.8888888888889,6,0,"poland",2,23,3,27,52,9
"PluralIgnorance",16,8,8.11111111111111,1,2,"poland",2,58,2,2,3,1
"Control",44.5,8,81.3333333333333,6,2,"poland",2,51,5,52,53,3
"SystemJust",78,8,59.7777777777778,6,0,"poland",1,42,2,46,47,2
"NegativeEmotions",100,8,33.3333333333333,3,0,"poland",2,35,3,100,100,1
"SystemJust",96,8,83.5555555555556,7,0,"poland",2,21,2,25,26,3
"Identity-Social-Norms-Intervention",80.25,8,77.3333333333333,8,0,"poland",1,25,2,73,72,2
"CollectAction",57.5,8,64.5555555555556,8,1,"poland",1,32,2,36,38,1
"Control",87.5,8,62.3333333333333,5,0,"poland",2,34,2,NA,NA,1
"PsychDistance",100,0,79.1111111111111,6,1,"poland",2,20,2,52,51,3
"FutureSelfCont",96.75,8,43.1111111111111,3,0,"poland",2,68,2,62,36,9
"PluralIgnorance",72.5,8,35.5555555555556,5,2,"poland",2,54,3,100,100,9
"SciConsens",47,8,27.2222222222222,8,0,"poland",2,23,3,51,51,3
"BindingMoral",67.5,3,65,4,0,"poland",2,27,2,50,52,1
"DynamicNorm",100,2,76.5555555555556,4,NA,"poland",1,20,2,0,0,1
"Letter2Future",19,8,30.2222222222222,5,0,"poland",2,27,2,56,55,9
"CollectAction",79.75,8,79.6666666666667,6,2,"poland",1,66,2,11,41,3
"Letter2Future",9.5,8,63.8888888888889,1,0,"poland",2,48,2,22,30,1
"Control",49.25,8,53.7777777777778,6,0,"poland",4,60,2,90,33,3
"NegativeEmotions",77.5,8,77,4,0,"poland",2,36,2,100,100,1
"DynamicNorm",98,8,94.3333333333333,5,2,"poland",2,59,2,1,1,9
"Letter2Future",49.75,8,59.4444444444444,5,0,"poland",1,34,2,56,53,4
"SciConsens",98.25,8,75.8888888888889,5,1,"poland",2,45,2,53,56,1
"CollectAction",100,8,99.8888888888889,7,1,"poland",1,37,5,57,57,1
"SystemJust",98.5,8,55.7777777777778,3,0,"poland",1,58,2,NA,NA,1
"PluralIgnorance",96.75,8,62.3333333333333,6,0,"poland",2,48,3,100,100,1
"NegativeEmotions",99.75,8,95.3333333333333,5,2,"poland",2,58,2,18,12,2
"PsychDistance",71.75,3,68.7777777777778,7,1,"poland",1,61,3,49,49,1
"BindingMoral",83.5,1,46.5555555555556,6,0,"poland",2,18,2,NA,NA,9
"DynamicNorm",96.75,3,66.2222222222222,8,1,"poland",1,44,2,65,46,3
"CollectAction",6.5,8,78.1111111111111,6,0,"poland",2,38,2,100,100,9
"NegativeEmotions",97.75,3,73.5555555555556,2,1,"poland",2,41,2,NA,NA,2
"Identity-Social-Norms-Intervention",1.5,1,0,3,0,"poland",1,47,2,100,100,1
"PluralIgnorance",82,8,45.8888888888889,5,0,"poland",1,18,2,NA,NA,1
"PluralIgnorance",92.25,0,85.4444444444444,7,2,"poland",2,42,2,83,92,3
"DynamicNorm",79.5,3,38.6666666666667,2,2,"poland",2,45,2,53,NA,9
"NegativeEmotions",61.25,2,54.8888888888889,6,0,"poland",2,35,2,NA,NA,2
"SystemJust",67.25,0,38.6666666666667,9,0,"poland",1,25,2,NA,NA,9
"BindingMoral",100,8,72.5555555555556,3,0,"poland",2,28,2,NA,NA,1
"Identity-Social-Norms-Intervention",67,8,75.2222222222222,7,1,"poland",1,64,2,100,100,2
"Letter2Future",89.25,8,79,3,2,"poland",2,54,2,42,43,1
"Identity-Social-Norms-Intervention",57,8,52.4444444444444,7,1,"poland",1,25,2,52,54,3
"PsychDistance",66.5,8,42.8888888888889,5,0,"poland",1,42,2,55,55,2
"FutureSelfCont",51.25,8,90.3333333333333,5,1,"poland",1,37,2,21,53,5
"SciConsens",61.75,8,73.4444444444444,6,0,"poland",1,37,2,52,53,4
"NegativeEmotions",95.75,7,71.8888888888889,7,2,"poland",2,49,2,24,38,9
"FutureSelfCont",94.75,2,89,5,0,"poland",1,25,2,54,51,3
"CollectAction",69,8,67.1111111111111,7,0,"poland",1,65,2,40,31,2
"PluralIgnorance",65.25,8,71.7777777777778,8,0,"poland",1,50,2,69,50,4
"BindingMoral",100,2,71,7,1,"poland",2,22,2,51,30,9
"PluralIgnorance",100,3,65.8888888888889,5,1,"poland",2,39,3,68,58,3
"FutureSelfCont",99,8,88.8888888888889,3,0,"poland",2,52,2,41,51,1
"DynamicNorm",84,8,93.3333333333333,5,2,"poland",2,47,2,53,55,1
"PluralIgnorance",100,8,94.7777777777778,5,0,"poland",2,22,3,58,54,2
"FutureSelfCont",88.75,8,85.3333333333333,6,1,"poland",2,75,2,49,43,9
"SystemJust",71.25,2,67.1111111111111,9,1,"poland",1,49,3,82,49,4
"PsychDistance",55,8,28,4,2,"poland",2,43,2,60,58,9
"DynamicNorm",87.5,8,82.5555555555556,5,2,"poland",2,26,2,38,49,9
"SystemJust",89,1,91.6666666666667,7,0,"poland",2,18,2,70,38,9
"NegativeEmotions",69.75,0,68.2222222222222,6,2,"poland",1,35,3,76,78,2
"SciConsens",72,0,55.2222222222222,5,1,"poland",1,34,3,63,53,4
"SciConsens",47.25,1,44.7777777777778,3,0,"poland",1,57,2,2,2,1
"Control",79.75,8,63.4444444444444,6,1,"poland",1,41,2,64,67,3
"PsychDistance",100,8,91.5555555555556,6,0,"poland",2,47,2,53,85,2
"DynamicNorm",71.75,8,60,4,2,"poland",2,53,2,47,43,9
"CollectAction",100,2,83.4444444444444,6,2,"poland",1,60,2,53,84,2
